blue_champion,red_champion,role,games,blue_winrate
Galio,Sett,MIDDLE,1,0.0
Galio,Smolder,MIDDLE,3,1.0
Galio,Swain,MIDDLE,4,0.25
Galio,Sylas,MIDDLE,2,1.0
Galio,Syndra,MIDDLE,6,0.6666666666666666
Galio,Taliyah,MIDDLE,7,0.5714285714285714
Galio,Twisted Fate,MIDDLE,2,1.0
Galio,Vayne,MIDDLE,2,0.5
Galio,Viktor,MIDDLE,15,0.5333333333333333
Galio,Yone,MIDDLE,5,0.4
Galio,Zoe,MIDDLE,1,1.0
Gangplank,Aatrox,TOP,1,1.0
Gangplank,Ambessa,TOP,1,1.0
Gangplank,Aurora,TOP,3,1.0
Gangplank,Gnar,TOP,1,0.0
Gangplank,K'Sante,TOP,1,0.0
Gangplank,Sion,TOP,2,0.5
Gangplank,Vladimir,TOP,1,1.0
Gangplank,Yorick,TOP,1,1.0
Garen,Jax,TOP,2,1.0
Garen,K'Sante,TOP,2,1.0
Garen,Ornn,TOP,1,1.0
Gnar,Aatrox,TOP,4,1.0
Gnar,Akali,TOP,4,0.5
Gnar,Ambessa,TOP,51,0.5686274509803921
Gnar,Anivia,TOP,4,0.75
Gnar,Aurora,TOP,12,0.75
Gnar,Camille,TOP,6,0.6666666666666666
Gnar,Cho'Gath,TOP,1,1.0
Gnar,Dr. Mundo,TOP,1,1.0
Gnar,Fiora,TOP,2,0.5
Gnar,Gangplank,TOP,4,0.0
Gnar,Garen,TOP,1,1.0
Gnar,Gragas,TOP,1,1.0
Gnar,Gwen,TOP,5,0.4
Gnar,Irelia,TOP,11,0.5454545454545454
Gnar,Jarvan IV,JUNGLE,1,0.0
Gnar,Jax,TOP,22,0.7727272727272727
Gnar,Jayce,TOP,19,0.631578947368421
Gnar,K'Sante,TOP,39,0.48717948717948717
Gnar,Kennen,TOP,17,0.47058823529411764
Gnar,Malphite,TOP,23,0.43478260869565216
Gnar,Nasus,TOP,2,0.0
Gnar,Olaf,TOP,8,0.75
Gnar,Ornn,TOP,8,0.5
Gnar,Quinn,TOP,1,1.0
Gnar,Renekton,TOP,71,0.6056338028169014
Gnar,Rumble,TOP,15,0.6
Gnar,Sejuani,TOP,1,1.0
Gnar,Shen,TOP,1,1.0
Gnar,Shyvana,TOP,4,0.75
Gnar,Sion,TOP,44,0.5909090909090909
Gnar,Swain,TOP,1,1.0
Gnar,Sylas,TOP,17,0.5294117647058824
Gnar,Teemo,TOP,1,0.0
Gnar,Tristana,TOP,4,1.0
Gnar,Twisted Fate,TOP,8,0.625
Gnar,Urgot,TOP,2,0.5
Gnar,Varus,TOP,5,0.4
Gnar,Vayne,TOP,31,0.41935483870967744
Gnar,Vladimir,TOP,2,1.0
Gnar,Volibear,TOP,2,1.0
Gnar,Wukong,TOP,1,1.0
Gnar,Xin Zhao,JUNGLE,1,0.0
Gnar,Yasuo,TOP,9,0.6666666666666666
Gnar,Yone,TOP,1,1.0
Gnar,Yorick,TOP,28,0.6071428571428571
Gnar,Zaahen,TOP,4,0.5
Gnar,Zac,TOP,1,1.0
Gragas,Aatrox,TOP,4,0.5
Gragas,Ahri,TOP,1,0.0
Gragas,Akali,MIDDLE,1,1.0
Gragas,Ambessa,TOP,4,0.75
Gragas,Anivia,TOP,1,0.0
Gragas,Azir,MIDDLE,1,1.0
Gragas,Gnar,TOP,9,0.5555555555555556
Gragas,Gwen,TOP,3,0.0
Gragas,Jax,TOP,3,1.0
Gragas,Jayce,TOP,8,0.25
Gragas,K'Sante,TOP,1,0.0
Gragas,Kassadin,TOP,1,1.0
Gragas,Kayle,TOP,1,1.0
Gragas,Kennen,TOP,1,0.0
Gragas,Kled,TOP,1,1.0
Gragas,Olaf,TOP,2,0.0
Gragas,Orianna,MIDDLE,1,0.0
Gragas,Ornn,TOP,3,1.0
Gragas,Poppy,TOP,1,1.0
Gragas,Renekton,TOP,7,0.5714285714285714
Gragas,Rumble,TOP,3,0.6666666666666666
Gragas,Shyvana,TOP,1,0.0
Gragas,Sion,TOP,3,0.3333333333333333
Gragas,Yone,TOP,1,1.0
Gragas,Yorick,TOP,3,0.0
Gragas,Zaahen,TOP,3,0.3333333333333333
Graves,Jarvan IV,JUNGLE,1,0.0
Graves,Jayce,JUNGLE,1,1.0
Graves,Karthus,JUNGLE,1,0.0
Graves,Kindred,JUNGLE,1,1.0
Graves,Malphite,TOP,1,0.0
Graves,Trundle,JUNGLE,1,0.0
Graves,Vi,JUNGLE,1,0.0
Graves,Wukong,JUNGLE,1,0.0
Graves,Xin Zhao,JUNGLE,2,0.5
Gwen,Aatrox,TOP,5,0.8
Gwen,Akali,TOP,3,0.3333333333333333
Gwen,Ambessa,TOP,18,0.5
Gwen,Aurora,TOP,2,0.0
Gwen,Camille,TOP,3,0.6666666666666666
Gwen,Cassiopeia,TOP,1,1.0
Gwen,Cho'Gath,TOP,1,0.0
Gwen,Darius,TOP,1,1.0
Gwen,Fiora,TOP,1,0.0
Gwen,Galio,TOP,1,1.0
Gwen,Gangplank,TOP,1,0.0
Gwen,Gnar,TOP,8,0.375
Gwen,Gragas,TOP,1,0.0
Gwen,Illaoi,TOP,2,1.0
Gwen,Jarvan IV,JUNGLE,2,0.5
Gwen,Jax,TOP,6,0.5
Gwen,Jayce,TOP,1,1.0
Gwen,K'Sante,TOP,22,0.5
Gwen,Kassadin,TOP,1,1.0
Gwen,Kennen,TOP,8,0.375
Gwen,Kha'Zix,JUNGLE,1,0.0
Gwen,Lee Sin,JUNGLE,1,1.0
Gwen,Malphite,JUNGLE,1,0.0
Gwen,Ornn,TOP,4,0.75
Gwen,Renekton,TOP,7,0.42857142857142855
Gwen,Rumble,TOP,4,1.0
Gwen,Sejuani,JUNGLE,1,0.0
Gwen,Sejuani,TOP,1,1.0
Gwen,Shen,TOP,2,0.5
Gwen,Singed,TOP,1,1.0
Gwen,Sion,TOP,52,0.6730769230769231
Gwen,Skarner,JUNGLE,1,0.0
Gwen,Syndra,MIDDLE,1,1.0
Gwen,Varus,TOP,1,1.0
Gwen,Vayne,TOP,1,0.0
Gwen,Vi,JUNGLE,1,1.0
Gwen,Viego,JUNGLE,1,1.0
Gwen,Xin Zhao,JUNGLE,2,0.5
Gwen,Yone,TOP,1,0.0
Gwen,Yorick,TOP,2,0.0
Gwen,Zaahen,TOP,2,0.0
Hecarim,Jarvan IV,JUNGLE,1,0.0
Hecarim,Kha'Zix,JUNGLE,1,0.0
Hecarim,Lee Sin,JUNGLE,2,1.0
Hecarim,Nasus,JUNGLE,1,0.0
Hecarim,Nocturne,JUNGLE,1,1.0
Hecarim,Skarner,JUNGLE,1,0.0
Hecarim,Trundle,JUNGLE,1,0.0
Hecarim,Vi,JUNGLE,1,0.0
Hecarim,Xin Zhao,JUNGLE,1,0.0
Hwei,Ahri,MIDDLE,5,0.4
Hwei,Akali,MIDDLE,8,0.625
Hwei,Ambessa,MIDDLE,1,1.0
Hwei,Anivia,MIDDLE,2,0.5
Hwei,Annie,MIDDLE,13,0.46153846153846156
Hwei,Aurora,MIDDLE,6,0.5
Hwei,Azir,MIDDLE,4,1.0
Hwei,Cassiopeia,MIDDLE,8,0.375
Hwei,Galio,MIDDLE,1,1.0
Hwei,LeBlanc,MIDDLE,5,0.2
Hwei,Lissandra,MIDDLE,1,1.0
Hwei,Mel,MIDDLE,3,0.6666666666666666
Hwei,Orianna,MIDDLE,6,0.5
Hwei,Ryze,MIDDLE,8,0.5
Hwei,Sylas,MIDDLE,2,0.0
Hwei,Syndra,MIDDLE,8,0.125
Hwei,Taliyah,MIDDLE,2,0.5
Hwei,Tristana,MIDDLE,1,1.0
Hwei,Viktor,MIDDLE,8,0.25
Hwei,Yone,MIDDLE,3,0.6666666666666666
Hwei,Zed,MIDDLE,1,1.0
Hwei,Zoe,MIDDLE,2,0.5
Illaoi,Ambessa,TOP,1,1.0
Illaoi,Ornn,TOP,1,1.0
Illaoi,Renekton,TOP,1,1.0
Illaoi,Sion,TOP,1,1.0
Irelia,Ambessa,TOP,1,1.0
Irelia,Anivia,TOP,1,0.0
Irelia,Annie,MIDDLE,1,0.0
Irelia,Aurora,MIDDLE,1,1.0
Irelia,Aurora,TOP,1,1.0
Irelia,Cho'Gath,TOP,1,1.0
Irelia,Gnar,TOP,7,0.5714285714285714
Irelia,Jax,TOP,2,1.0
Irelia,Jayce,TOP,3,1.0
Irelia,K'Sante,TOP,1,1.0
Irelia,Maokai,TOP,1,0.0
Irelia,Orianna,MIDDLE,1,0.0
Irelia,Renekton,TOP,1,0.0
Irelia,Rumble,TOP,4,0.75
Irelia,Ryze,MIDDLE,1,0.0
Irelia,Shen,TOP,1,1.0
Irelia,Syndra,MIDDLE,3,1.0
Irelia,Varus,TOP,1,0.0
Irelia,Viktor,MIDDLE,1,1.0
Ivern,Dr. Mundo,JUNGLE,1,1.0
Ivern,Jarvan IV,JUNGLE,1,0.0
Ivern,Jayce,JUNGLE,1,1.0
Ivern,Nasus,JUNGLE,1,1.0
Ivern,Nocturne,JUNGLE,1,0.0
Ivern,Nunu & Willump,JUNGLE,1,0.0
Ivern,Pantheon,JUNGLE,1,1.0
Ivern,Trundle,JUNGLE,2,0.0
Ivern,Vi,JUNGLE,2,0.0
Ivern,Wukong,JUNGLE,1,1.0
Ivern,Xin Zhao,JUNGLE,1,1.0
Jarvan IV,Aatrox,JUNGLE,26,0.5
Jarvan IV,Ambessa,JUNGLE,15,0.8666666666666667
Jarvan IV,Camille,JUNGLE,1,1.0
Jarvan IV,Dr. Mundo,JUNGLE,13,0.6923076923076923
Jarvan IV,Elise,JUNGLE,1,1.0
Jarvan IV,Fizz,JUNGLE,1,1.0
Jarvan IV,Graves,JUNGLE,3,0.6666666666666666
Jarvan IV,Gwen,JUNGLE,1,1.0
Jarvan IV,Jayce,JUNGLE,6,0.6666666666666666
Jarvan IV,Kayn,JUNGLE,1,1.0
Jarvan IV,Kha'Zix,JUNGLE,1,0.0
Jarvan IV,Lee Sin,JUNGLE,67,0.5223880597014925
Jarvan IV,Lillia,JUNGLE,1,0.0
Jarvan IV,Malphite,JUNGLE,4,0.25
Jarvan IV,Maokai,JUNGLE,3,0.3333333333333333
Jarvan IV,Master Yi,JUNGLE,1,0.0
Jarvan IV,Naafiri,JUNGLE,45,0.6
Jarvan IV,Neeko,JUNGLE,1,0.0
Jarvan IV,Nidalee,JUNGLE,6,0.6666666666666666
Jarvan IV,Nocturne,JUNGLE,51,0.5882352941176471
Jarvan IV,Pantheon,JUNGLE,86,0.6162790697674418
Jarvan IV,Poppy,JUNGLE,14,0.5714285714285714
Jarvan IV,Qiyana,JUNGLE,8,0.375
Jarvan IV,Rek'Sai,JUNGLE,3,0.3333333333333333
Jarvan IV,Rumble,JUNGLE,1,1.0
Jarvan IV,Sejuani,JUNGLE,13,0.38461538461538464
Jarvan IV,Shen,JUNGLE,2,0.5
Jarvan IV,Skarner,JUNGLE,8,0.625
Jarvan IV,Sylas,JUNGLE,3,0.3333333333333333
Jarvan IV,Taliyah,JUNGLE,1,0.0
Jarvan IV,Trundle,JUNGLE,3,0.3333333333333333
Jarvan IV,Vi,JUNGLE,73,0.5205479452054794
Jarvan IV,Viego,JUNGLE,6,0.5
Jarvan IV,Volibear,JUNGLE,2,0.0
Jarvan IV,Wukong,JUNGLE,81,0.6049382716049383
Jarvan IV,Xin Zhao,JUNGLE,147,0.5578231292517006
Jarvan IV,Zaahen,JUNGLE,12,0.75
Jarvan IV,Zyra,JUNGLE,1,1.0
Jax,Aatrox,TOP,6,0.8333333333333334
Jax,Ambessa,TOP,9,0.3333333333333333
Jax,Anivia,TOP,1,0.0
Jax,Aurora,TOP,1,0.0
Jax,Briar,JUNGLE,1,1.0
Jax,Camille,TOP,2,0.0
Jax,Cho'Gath,TOP,1,1.0
Jax,Darius,TOP,1,1.0
Jax,Dr. Mundo,TOP,3,1.0
Jax,Garen,TOP,5,0.4
Jax,Gnar,TOP,12,0.5833333333333334
Jax,Gragas,TOP,7,0.42857142857142855
Jax,Gwen,TOP,6,0.5
Jax,Hecarim,JUNGLE,1,0.0
Jax,Jarvan IV,JUNGLE,5,0.4
Jax,Jayce,TOP,1,0.0
Jax,K'Sante,TOP,13,0.6923076923076923
Jax,Kayle,TOP,1,0.0
Jax,Kennen,TOP,7,0.42857142857142855
Jax,Kha'Zix,JUNGLE,1,0.0
Jax,Nocturne,JUNGLE,1,1.0
Jax,Olaf,TOP,2,0.5
Jax,Ornn,TOP,2,0.5
Jax,Pantheon,TOP,1,0.0
Jax,Poppy,TOP,6,0.16666666666666666
Jax,Rek'Sai,TOP,1,1.0
Jax,Renekton,TOP,14,0.42857142857142855
Jax,Riven,TOP,1,0.0
Jax,Rumble,TOP,2,0.0
Jax,Shen,TOP,2,0.5
Jax,Sion,TOP,10,0.7
Jax,Skarner,JUNGLE,1,1.0
Jax,Trundle,JUNGLE,1,1.0
Jax,Varus,TOP,3,1.0
Jax,Vex,TOP,1,0.0
Jax,Vi,JUNGLE,1,0.0
Jax,Viego,JUNGLE,1,1.0
Jax,Volibear,JUNGLE,1,1.0
Jax,Wukong,JUNGLE,2,0.5
Jax,Xin Zhao,JUNGLE,17,0.5294117647058824
Jax,Yorick,TOP,2,1.0
Jax,Zaahen,JUNGLE,1,1.0
Jax,Zaahen,TOP,4,0.5
Jax,Zilean,TOP,1,0.0
Jayce,Aatrox,TOP,2,1.0
Jayce,Akali,MIDDLE,3,0.3333333333333333
Jayce,Akali,TOP,1,1.0
Jayce,Ambessa,JUNGLE,4,1.0
Jayce,Ambessa,TOP,13,0.5384615384615384
Jayce,Anivia,TOP,7,0.42857142857142855
Jayce,Aurora,MIDDLE,2,0.5
Jayce,Aurora,TOP,1,1.0
Jayce,Azir,MIDDLE,2,0.5
Jayce,Bel'Veth,JUNGLE,1,1.0
Jayce,Camille,TOP,1,0.0
Jayce,Cassiopeia,MIDDLE,1,0.0
Jayce,Dr. Mundo,JUNGLE,7,0.2857142857142857
Jayce,Dr. Mundo,TOP,2,1.0
Jayce,Galio,MIDDLE,1,0.0
Jayce,Gnar,TOP,6,1.0
Jayce,Gragas,TOP,1,1.0
Jayce,Gwen,JUNGLE,2,0.5
Jayce,Gwen,TOP,4,0.5
Jayce,Hwei,MIDDLE,1,0.0
Jayce,Irelia,TOP,7,0.42857142857142855
Jayce,Ivern,JUNGLE,1,0.0
Jayce,Jarvan IV,JUNGLE,12,0.3333333333333333
Jayce,Jax,TOP,1,1.0
Jayce,K'Sante,TOP,48,0.5208333333333334
Jayce,Kennen,TOP,4,0.75
Jayce,Kindred,JUNGLE,1,0.0
Jayce,Lee Sin,JUNGLE,4,0.25
Jayce,Malphite,JUNGLE,8,0.125
Jayce,Malphite,TOP,9,0.5555555555555556
Jayce,Mel,MIDDLE,1,0.0
Jayce,Naafiri,JUNGLE,1,1.0
Jayce,Nocturne,JUNGLE,7,0.5714285714285714
Jayce,Olaf,TOP,4,0.0
Jayce,Orianna,MIDDLE,1,1.0
Jayce,Ornn,TOP,7,0.2857142857142857
Jayce,Pantheon,JUNGLE,5,0.4
Jayce,Poppy,TOP,1,0.0
Jayce,Qiyana,JUNGLE,2,0.0
Jayce,Renekton,TOP,14,0.42857142857142855
Jayce,Rengar,JUNGLE,1,0.0
Jayce,Rumble,TOP,8,0.375
Jayce,Ryze,MIDDLE,1,1.0
Jayce,Ryze,TOP,1,1.0
Jayce,Sejuani,JUNGLE,1,1.0
Jayce,Sett,TOP,1,0.0
Jayce,Shen,TOP,4,0.75
Jayce,Shyvana,TOP,1,1.0
Jayce,Sion,TOP,69,0.6231884057971014
Jayce,Skarner,JUNGLE,1,0.0
Jayce,Skarner,TOP,2,0.0
Jayce,Swain,TOP,2,0.5
Jayce,Syndra,MIDDLE,2,1.0
Jayce,Taliyah,JUNGLE,3,0.3333333333333333
Jayce,Trundle,JUNGLE,2,0.5
Jayce,Varus,TOP,5,0.4
Jayce,Vayne,TOP,10,0.3
Jayce,Vi,JUNGLE,10,0.6
Jayce,Viktor,MIDDLE,2,0.0
Jayce,Vladimir,TOP,2,1.0
Jayce,Wukong,JUNGLE,13,0.8461538461538461
Jayce,Xin Zhao,JUNGLE,11,0.36363636363636365
Jayce,Xin Zhao,TOP,1,1.0
Jayce,Yorick,TOP,63,0.6349206349206349
Jayce,Ziggs,MIDDLE,1,1.0
Jayce,Zyra,JUNGLE,2,0.5
K'Sante,Aatrox,TOP,11,0.7272727272727273
K'Sante,Akali,TOP,1,0.0
K'Sante,Ambessa,TOP,42,0.5
K'Sante,Anivia,TOP,3,0.0
K'Sante,Annie,MIDDLE,1,1.0
K'Sante,Aurora,TOP,7,0.5714285714285714
K'Sante,Bard,TOP,1,0.0
K'Sante,Camille,TOP,4,0.5
K'Sante,Cho'Gath,TOP,2,0.5
K'Sante,Darius,TOP,1,0.0
K'Sante,Dr. Mundo,TOP,2,0.0
K'Sante,Fiora,TOP,4,0.25
K'Sante,Gangplank,TOP,1,0.0
K'Sante,Garen,TOP,11,0.7272727272727273
K'Sante,Gnar,TOP,96,0.4166666666666667
K'Sante,Gragas,TOP,1,1.0
K'Sante,Graves,TOP,1,1.0
K'Sante,Gwen,TOP,44,0.22727272727272727
K'Sante,Irelia,TOP,1,1.0
K'Sante,Jax,TOP,8,0.75
K'Sante,Jayce,TOP,47,0.40425531914893614
K'Sante,Kayle,TOP,7,0.8571428571428571
K'Sante,Kennen,TOP,1,1.0
K'Sante,Kled,TOP,3,0.3333333333333333
K'Sante,Malphite,TOP,2,0.5
K'Sante,Mordekaiser,TOP,1,1.0
K'Sante,Olaf,TOP,5,0.4
K'Sante,Ornn,TOP,6,0.5
K'Sante,Poppy,TOP,7,0.42857142857142855
K'Sante,Rek'Sai,TOP,7,0.14285714285714285
K'Sante,Renekton,TOP,44,0.5681818181818182
K'Sante,Rumble,TOP,172,0.5232558139534884
K'Sante,Shen,TOP,2,0.5
K'Sante,Sion,TOP,32,0.4375
K'Sante,Smolder,TOP,3,0.6666666666666666
K'Sante,Swain,TOP,3,0.3333333333333333
K'Sante,Twisted Fate,TOP,8,0.125
K'Sante,Varus,TOP,6,0.16666666666666666
K'Sante,Vayne,TOP,27,0.4074074074074074
K'Sante,Volibear,TOP,1,1.0
K'Sante,Warwick,TOP,1,0.0
K'Sante,Yasuo,TOP,1,1.0
K'Sante,Yorick,TOP,7,0.2857142857142857
K'Sante,Zaahen,TOP,21,0.38095238095238093
Karma,Ahri,MIDDLE,1,0.0
Karma,Rumble,TOP,1,0.0
Karma,Syndra,MIDDLE,1,0.0
Karthus,Naafiri,JUNGLE,1,0.0
Karthus,Wukong,JUNGLE,1,0.0
Kassadin,Cho'Gath,MIDDLE,1,1.0
Kassadin,Orianna,MIDDLE,2,0.5
Katarina,Aurora,MIDDLE,1,1.0
Katarina,Syndra,MIDDLE,1,0.0
Kayle,Akali,TOP,1,1.0
Kayle,Gragas,TOP,1,0.0
Kayle,Hwei,MIDDLE,1,1.0
Kayle,K'Sante,TOP,2,0.5
Kayle,Renekton,TOP,1,0.0
Kayn,Xin Zhao,JUNGLE,1,1.0
Kennen,Aatrox,TOP,1,0.0
Kennen,Ambessa,TOP,4,0.75
Kennen,Annie,TOP,1,1.0
Kennen,Cassiopeia,TOP,1,0.0
Kennen,Fiora,TOP,1,1.0
Kennen,Gnar,TOP,10,0.5
Kennen,Gragas,TOP,1,0.0
Kennen,Gwen,TOP,2,0.0
Kennen,Jax,TOP,4,0.5
Kennen,Jayce,TOP,3,0.3333333333333333
Kennen,K'Sante,TOP,2,0.0
Kennen,Malphite,TOP,3,0.0
Kennen,Nasus,TOP,1,0.0
Kennen,Ornn,TOP,1,0.0
Kennen,Renekton,TOP,13,0.3076923076923077
Kennen,Rumble,TOP,3,0.6666666666666666
Kennen,Ryze,TOP,2,0.0
Kennen,Sion,TOP,2,0.5
Kennen,Varus,TOP,2,0.5
Kennen,Vladimir,TOP,1,0.0
Kennen,Yorick,TOP,3,0.6666666666666666
Kennen,Zaahen,TOP,2,1.0
Kha'Zix,Ambessa,JUNGLE,2,0.5
Kha'Zix,Ivern,JUNGLE,1,1.0
Kha'Zix,Jayce,JUNGLE,1,1.0
Kha'Zix,Lee Sin,JUNGLE,2,0.5
Kha'Zix,Nidalee,JUNGLE,1,1.0
Kha'Zix,Nocturne,JUNGLE,4,0.75
Kha'Zix,Pantheon,JUNGLE,1,1.0
Kha'Zix,Poppy,JUNGLE,1,1.0
Kha'Zix,Skarner,JUNGLE,1,0.0
Kha'Zix,Sylas,JUNGLE,1,1.0
Kha'Zix,Trundle,JUNGLE,1,1.0
Kha'Zix,Vi,JUNGLE,2,0.5
Kha'Zix,Viego,JUNGLE,1,0.0
Kha'Zix,Wukong,JUNGLE,1,0.0
Kha'Zix,Xin Zhao,JUNGLE,9,0.6666666666666666
Kha'Zix,Zaahen,JUNGLE,2,0.0
Kha'Zix,Zed,JUNGLE,1,1.0
Kindred,Ambessa,JUNGLE,1,0.0
Kindred,Dr. Mundo,JUNGLE,1,1.0
Kindred,Jarvan IV,JUNGLE,2,0.0
Kindred,Lee Sin,JUNGLE,1,0.0
Kindred,Lillia,JUNGLE,1,0.0
Kindred,Nocturne,JUNGLE,1,0.0
Kindred,Trundle,JUNGLE,1,0.0
Kindred,Vi,JUNGLE,2,0.0
Kindred,Wukong,JUNGLE,2,0.0
Kindred,Xin Zhao,JUNGLE,3,0.6666666666666666
Kled,Ambessa,TOP,2,1.0
Kled,Jax,TOP,1,1.0
Kled,K'Sante,TOP,1,1.0
Kled,Nidalee,TOP,1,1.0
Kled,Olaf,TOP,2,1.0
Kled,Sion,TOP,8,0.375
Kog'Maw,Cassiopeia,MIDDLE,1,1.0
Kog'Maw,Orianna,MIDDLE,2,1.0
Kog'Maw,Ryze,MIDDLE,1,0.0
Kog'Maw,Taliyah,MIDDLE,1,1.0
Kog'Maw,Viktor,MIDDLE,1,0.0
Kog'Maw,Yone,MIDDLE,1,0.0
Kog'Maw,Zoe,MIDDLE,1,0.0
LeBlanc,Ahri,MIDDLE,20,0.45
LeBlanc,Akali,MIDDLE,5,0.6
LeBlanc,Anivia,MIDDLE,1,0.0
LeBlanc,Annie,MIDDLE,2,0.0
LeBlanc,Aurelion Sol,MIDDLE,1,0.0
LeBlanc,Aurora,MIDDLE,16,0.5625
LeBlanc,Azir,MIDDLE,19,0.6842105263157895
LeBlanc,Cassiopeia,MIDDLE,6,0.6666666666666666
LeBlanc,Corki,MIDDLE,1,0.0
LeBlanc,Ezreal,MIDDLE,1,1.0
LeBlanc,Galio,MIDDLE,11,0.36363636363636365
LeBlanc,Hwei,MIDDLE,1,1.0
LeBlanc,Irelia,MIDDLE,1,1.0
LeBlanc,Lissandra,MIDDLE,2,1.0
LeBlanc,Orianna,MIDDLE,8,0.5
LeBlanc,Ryze,MIDDLE,2,0.0
LeBlanc,Sylas,MIDDLE,2,1.0
LeBlanc,Syndra,MIDDLE,6,0.6666666666666666
LeBlanc,Taliyah,MIDDLE,4,1.0
LeBlanc,Twisted Fate,MIDDLE,1,0.0
LeBlanc,Vex,MIDDLE,1,0.0
LeBlanc,Viktor,MIDDLE,8,0.5
LeBlanc,Vladimir,MIDDLE,2,0.5
LeBlanc,Xerath,MIDDLE,1,0.0
LeBlanc,Yasuo,MIDDLE,1,0.0
LeBlanc,Yone,MIDDLE,1,1.0
LeBlanc,Zoe,MIDDLE,1,0.0
Lee Sin,Aatrox,JUNGLE,5,0.8
Lee Sin,Ambessa,JUNGLE,5,0.6
Lee Sin,Dr. Mundo,JUNGLE,5,1.0
Lee Sin,Gwen,JUNGLE,1,1.0
Lee Sin,Jarvan IV,JUNGLE,44,0.5454545454545454
Lee Sin,Jax,JUNGLE,2,0.5
Lee Sin,Jayce,JUNGLE,5,0.6
Lee Sin,Maokai,JUNGLE,2,0.5
Lee Sin,Naafiri,JUNGLE,19,0.6842105263157895
Lee Sin,Nidalee,JUNGLE,1,0.0
Lee Sin,Nocturne,JUNGLE,12,0.6666666666666666
Lee Sin,Olaf,JUNGLE,2,1.0
Lee Sin,Ornn,TOP,1,1.0
Lee Sin,Pantheon,JUNGLE,17,0.47058823529411764
Lee Sin,Poppy,JUNGLE,1,0.0
Lee Sin,Qiyana,JUNGLE,3,1.0
Lee Sin,Rek'Sai,JUNGLE,4,0.5
Lee Sin,Rumble,TOP,1,0.0
Lee Sin,Sejuani,JUNGLE,4,1.0
Lee Sin,Shen,JUNGLE,1,0.0
Lee Sin,Shyvana,JUNGLE,2,1.0
Lee Sin,Skarner,JUNGLE,20,0.55
Lee Sin,Sylas,JUNGLE,1,1.0
Lee Sin,Trundle,JUNGLE,4,1.0
Lee Sin,Vi,JUNGLE,25,0.4
Lee Sin,Viego,JUNGLE,1,0.0
Lee Sin,Volibear,JUNGLE,1,1.0
Lee Sin,Wukong,JUNGLE,29,0.5517241379310345
Lee Sin,Xin Zhao,JUNGLE,25,0.68
Lee Sin,Zaahen,JUNGLE,3,0.6666666666666666
Lee Sin,Zed,JUNGLE,1,0.0
Lillia,Dr. Mundo,JUNGLE,1,0.0
Lillia,Jarvan IV,JUNGLE,1,1.0
Lillia,Kindred,JUNGLE,1,1.0
Lillia,Maokai,JUNGLE,1,1.0
Lillia,Nunu & Willump,JUNGLE,1,0.0
Lillia,Wukong,JUNGLE,2,0.5
Lissandra,Ahri,MIDDLE,25,0.4
Lissandra,Akali,MIDDLE,1,0.0
Lissandra,Aurora,MIDDLE,2,0.5
Lissandra,LeBlanc,MIDDLE,6,0.5
Lissandra,Sylas,MIDDLE,2,0.0
Lissandra,Twisted Fate,MIDDLE,1,1.0
Lissandra,Viktor,MIDDLE,2,0.5
Lissandra,Yone,MIDDLE,1,1.0
Lissandra,Zoe,MIDDLE,1,0.0
Locke,Galio,MIDDLE,1,1.0
Locke,Zed,MIDDLE,1,1.0
Lucian,Ahri,MIDDLE,1,0.0
Lux,Aurora,MIDDLE,1,0.0
Lux,Azir,MIDDLE,1,1.0
Lux,LeBlanc,MIDDLE,1,1.0
Lux,Orianna,MIDDLE,1,1.0
Lux,Vex,MIDDLE,1,0.0
Malphite,Aatrox,JUNGLE,2,0.0
Malphite,Ahri,TOP,1,0.0
Malphite,Ambessa,TOP,1,0.0
Malphite,Aurora,TOP,1,1.0
Malphite,Dr. Mundo,JUNGLE,8,0.375
Malphite,Gnar,TOP,12,0.5833333333333334
Malphite,Gwen,TOP,1,0.0
Malphite,Jarvan IV,JUNGLE,3,0.3333333333333333
Malphite,Jax,TOP,4,0.75
Malphite,Jayce,JUNGLE,4,0.25
Malphite,Jayce,TOP,7,0.42857142857142855
Malphite,Karthus,JUNGLE,1,1.0
Malphite,Lee Sin,JUNGLE,1,0.0
Malphite,Mordekaiser,TOP,1,0.0
Malphite,Nautilus,JUNGLE,1,0.0
Malphite,Neeko,JUNGLE,1,0.0
Malphite,Nocturne,JUNGLE,3,0.3333333333333333
Malphite,Ornn,TOP,1,0.0
Malphite,Pantheon,JUNGLE,5,0.2
Malphite,Qiyana,JUNGLE,1,0.0
Malphite,Rumble,TOP,1,0.0
Malphite,Sejuani,JUNGLE,1,1.0
Malphite,Sion,TOP,1,1.0
Malphite,Skarner,TOP,1,1.0
Malphite,Sylas,JUNGLE,2,0.0
Malphite,Sylas,TOP,1,1.0
Malphite,Trundle,JUNGLE,2,0.5
Malphite,Urgot,TOP,1,0.0
Malphite,Vi,JUNGLE,5,0.6
Malphite,Viego,JUNGLE,1,1.0
Malphite,Wukong,JUNGLE,5,0.4
Malphite,Xin Zhao,JUNGLE,5,0.8
Malphite,Zaahen,JUNGLE,1,0.0
Malphite,Zaahen,TOP,2,0.5
Malzahar,Azir,MIDDLE,1,1.0
Malzahar,Cassiopeia,MIDDLE,1,0.0
Malzahar,Jayce,MIDDLE,1,1.0
